"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"41940811000001105","22609411000001107","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (DE Pharmaceuticals)"
"41940811000001105","28943411000001109","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (Crescent Pharma Ltd)"
"41940811000001105","29769411000001106","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"41940811000001105","38785711000001100","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"35901911000001104","756511000001100","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"35901911000001104","623711000001108","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Accord-UK Ltd)"
"35901911000001104","222511000001108","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Teva UK Ltd)"
"35901911000001104","774011000001100","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amix 125 oral suspension (Ashbourne Pharmaceuticals Ltd)"
"35901911000001104","42011000001106","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoram 125mg/5ml oral suspension (LPC Medical (UK) Ltd)"
"35901911000001104","874611000001105","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Galenamox 125mg/5ml oral suspension (Galen Ltd)"
"35901911000001104","311000001109","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd)"
"35901911000001104","69611000001101","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)"
"35901911000001104","416211000001100","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"35901911000001104","234411000001104","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxil 125mg/5ml syrup sucrose free (GlaxoSmithKline UK Ltd)"
"35901911000001104","264811000001108","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"35901911000001104","709111000001109","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Sandoz Ltd)"
"35901911000001104","9787111000001106","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd)"
"35901911000001104","10428011000001105","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Arrow Generics Ltd)"
"35901911000001104","13112511000001108","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Dowelhurst Ltd)"
"35901911000001104","15984711000001101","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Bristol Laboratories Ltd)"
"35901911000001104","17781911000001109","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"35901911000001104","21775811000001105","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Waymade Healthcare Plc)"
"35901911000001104","22609611000001105","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (DE Pharmaceuticals)"
"35901911000001104","29764511000001106","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)"
"35901911000001104","29993911000001107","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd)"
"35901911000001104","35591711000001109","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (RX Farma)"
"35901911000001104","35852611000001101","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Medreich Plc)"
"35901911000001104","38785511000001105","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)"
"35901911000001104","41097111000001104","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Flamingo Pharma (UK) Ltd)"
"35901911000001104","42203411000001106","Amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 125mg/5ml oral suspension sugar free (Brown & Burk UK Ltd)"
"39686211000001109","162511000001103","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciproxin 100mg tablets (Bayer Plc)"
"39686211000001109","227611000001105","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Actavis UK Ltd)"
"39686211000001109","926611000001109","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Sandoz Ltd)"
"39686211000001109","671111000001105","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Sterwin Medicines)"
"39686211000001109","780711000001102","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Kent Pharma (UK) Ltd)"
"39686211000001109","130511000001107","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39686211000001109","675411000001102","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (A A H Pharmaceuticals Ltd)"
"39686211000001109","799111000001107","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Teva UK Ltd)"
"39686211000001109","11017111000001101","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)"
"39686211000001109","13223011000001101","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Dowelhurst Ltd)"
"39686211000001109","15076711000001107","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Sigma Pharmaceuticals Plc)"
"39686211000001109","15988711000001109","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Bristol Laboratories Ltd)"
"39686211000001109","17858011000001107","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Phoenix Healthcare Distribution Ltd)"
"39686211000001109","17964311000001102","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Almus Pharmaceuticals Ltd)"
"39686211000001109","19713411000001109","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (DE Pharmaceuticals)"
"39686211000001109","36575111000001103","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Nexcape Pharmaceuticals Ltd)"
"39686211000001109","36839911000001104","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Torrent Pharma (UK) Ltd)"
"39686211000001109","38834611000001100","Ciprofloxacin 100mg tablets","Ciprofloxacin","Ciprofloxacin 100mg tablets (Medihealth (Northern) Ltd)"
"41943111000001105","800711000001101","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41943111000001105","707211000001109","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Actavis UK Ltd)"
"41943111000001105","344611000001109","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Teva UK Ltd)"
"41943111000001105","875311000001101","Cefalexin 250mg/5ml oral suspension","Cefalexin","Ceporex 250mg/5ml syrup (Strides Pharma UK Ltd)"
"41943111000001105","887911000001102","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"41943111000001105","835511000001109","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"41943111000001105","757911000001105","Cefalexin 250mg/5ml oral suspension","Cefalexin","Keflex 250mg/5ml oral suspension (Flynn Pharma Ltd)"
"41943111000001105","728211000001103","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Ranbaxy (UK) Ltd)"
"41943111000001105","158511000001109","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41943111000001105","10456311000001108","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Arrow Generics Ltd)"
"41943111000001105","13213011000001107","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Dowelhurst Ltd)"
"41943111000001105","15074111000001104","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"41943111000001105","18086511000001103","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"41943111000001105","21826611000001103","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Waymade Healthcare Plc)"
"41943111000001105","30010611000001103","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Mawdsley-Brooks & Company Ltd)"
"41943111000001105","30136211000001103","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (DE Pharmaceuticals)"
"41943111000001105","37510711000001104","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Flynn Pharma Ltd)"
"41943111000001105","38827711000001100","Cefalexin 250mg/5ml oral suspension","Cefalexin","Cefalexin 250mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"39687511000001109","455911000001109","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciproxin 250mg tablets (Bayer Plc)"
"39687511000001109","624611000001101","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Actavis UK Ltd)"
"39687511000001109","826011000001107","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Wockhardt UK Ltd)"
"39687511000001109","317211000001107","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Viatris UK Healthcare Ltd)"
"39687511000001109","485011000001104","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Sandoz Ltd)"
"39687511000001109","368511000001108","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Sterwin Medicines)"
"39687511000001109","170311000001103","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (A A H Pharmaceuticals Ltd)"
"39687511000001109","254711000001109","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Kent Pharma (UK) Ltd)"
"39687511000001109","211411000001108","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39687511000001109","810711000001103","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (IVAX Pharmaceuticals UK Ltd)"
"39687511000001109","370811000001102","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Teva UK Ltd)"
"39687511000001109","827711000001107","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Sun Pharmaceutical Industries Europe B.V.)"
"39687511000001109","5349111000001104","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciproxin 250mg tablets (Waymade Healthcare Plc)"
"39687511000001109","7426211000001108","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Hospira UK Ltd)"
"39687511000001109","9795711000001102","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Almus Pharmaceuticals Ltd)"
"39687511000001109","10393211000001107","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Arrow Generics Ltd)"
"39687511000001109","10442211000001104","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Niche Generics Ltd)"
"39687511000001109","10481211000001100","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciproxin 250mg tablets (Dowelhurst Ltd)"
"39687511000001109","11017911000001103","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Dr Reddy's Laboratories (UK) Ltd)"
"39687511000001109","11401111000001103","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (PLIVA Pharma Ltd)"
"39687511000001109","13223611000001108","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Dowelhurst Ltd)"
"39687511000001109","13743811000001101","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Tillomed Laboratories Ltd)"
"39687511000001109","15077111000001109","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Sigma Pharmaceuticals Plc)"
"39687511000001109","15988911000001106","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Bristol Laboratories Ltd)"
"39687511000001109","16149211000001104","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciproxin 250mg tablets (Lexon (UK) Ltd)"
"39687511000001109","17858211000001102","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Phoenix Healthcare Distribution Ltd)"
"39687511000001109","18280611000001105","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Strides Pharma UK Ltd)"
"39687511000001109","18460011000001101","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Accord-UK Ltd)"
"39687511000001109","18629211000001105","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciproxin 250mg tablets (DE Pharmaceuticals)"
"39687511000001109","19713611000001107","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (DE Pharmaceuticals)"
"39687511000001109","19729511000001101","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Medreich Plc)"
"39687511000001109","19834111000001108","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)"
"39687511000001109","21852511000001102","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Waymade Healthcare Plc)"
"39687511000001109","36574211000001108","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Nexcape Pharmaceuticals Ltd)"
"39687511000001109","36840911000001109","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Torrent Pharma (UK) Ltd)"
"39687511000001109","38794711000001100","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Milpharm Ltd)"
"39687511000001109","38834811000001101","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (Medihealth (Northern) Ltd)"
"39687511000001109","40673211000001108","Ciprofloxacin 250mg tablets","Ciprofloxacin","Ciprofloxacin 250mg tablets (RX Farma)"
"39735311000001105","716611000001106","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (A A H Pharmaceuticals Ltd)"
"39735311000001105","34811000001107","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Actavis UK Ltd)"
"39735311000001105","758111000001108","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Teva UK Ltd)"
"39735311000001105","904711000001102","Cefalexin 250mg capsules","Cefalexin","Ceporex 250mg capsules (Strides Pharma UK Ltd)"
"39735311000001105","216811000001100","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Viatris UK Healthcare Ltd)"
"39735311000001105","3611000001101","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (IVAX Pharmaceuticals UK Ltd)"
"39735311000001105","763611000001104","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Kent Pharma (UK) Ltd)"
"39735311000001105","733011000001104","Cefalexin 250mg capsules","Cefalexin","Keflex 250mg capsules (Flynn Pharma Ltd)"
"39735311000001105","612311000001107","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Ranbaxy (UK) Ltd)"
"39735311000001105","606011000001105","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Alliance Healthcare (Distribution) Ltd)"
"39735311000001105","9376611000001109","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (PLIVA Pharma Ltd)"
"39735311000001105","10388711000001105","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Arrow Generics Ltd)"
"39735311000001105","13212211000001108","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Dowelhurst Ltd)"
"39735311000001105","17851911000001102","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Phoenix Healthcare Distribution Ltd)"
"39735311000001105","19187811000001108","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Milpharm Ltd)"
"39735311000001105","21822811000001100","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Waymade Healthcare Plc)"
"39735311000001105","22631111000001107","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (DE Pharmaceuticals)"
"39735311000001105","27996311000001105","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Lupin Healthcare (UK) Ltd)"
"39735311000001105","29782311000001109","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Sigma Pharmaceuticals Plc)"
"39735311000001105","30009611000001106","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Mawdsley-Brooks & Company Ltd)"
"39735311000001105","37509711000001109","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Flynn Pharma Ltd)"
"39735311000001105","38826011000001100","Cefalexin 250mg capsules","Cefalexin","Cefalexin 250mg capsules (Medihealth (Northern) Ltd)"
"39687811000001107","417611000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciproxin 500mg tablets (Bayer Plc)"
"39687811000001107","920811000001106","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Actavis UK Ltd)"
"39687811000001107","648911000001103","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (C P Pharmaceuticals Ltd)"
"39687811000001107","823711000001102","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Viatris UK Healthcare Ltd)"
"39687811000001107","327011000001108","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Sandoz Ltd)"
"39687811000001107","938011000001100","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Sterwin Medicines)"
"39687811000001107","625611000001100","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (A A H Pharmaceuticals Ltd)"
"39687811000001107","2511000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Kent Pharma (UK) Ltd)"
"39687811000001107","238711000001102","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39687811000001107","491511000001105","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (IVAX Pharmaceuticals UK Ltd)"
"39687811000001107","62011000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Teva UK Ltd)"
"39687811000001107","735711000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Sun Pharmaceutical Industries Europe B.V.)"
"39687811000001107","5349411000001109","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciproxin 500mg tablets (Waymade Healthcare Plc)"
"39687811000001107","5453911000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Dowelhurst Ltd)"
"39687811000001107","5620811000001106","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciproxin 500mg tablets (Dowelhurst Ltd)"
"39687811000001107","7426411000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Hospira UK Ltd)"
"39687811000001107","9785111000001102","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Almus Pharmaceuticals Ltd)"
"39687811000001107","10393511000001105","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Arrow Generics Ltd)"
"39687811000001107","11018811000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Dr Reddy's Laboratories (UK) Ltd)"
"39687811000001107","11401511000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (PLIVA Pharma Ltd)"
"39687811000001107","13744011000001109","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Tillomed Laboratories Ltd)"
"39687811000001107","13849811000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciproxin 500mg tablets (DE Pharmaceuticals)"
"39687811000001107","14711611000001109","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciproxin 500mg tablets (Sigma Pharmaceuticals Plc)"
"39687811000001107","15077911000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Sigma Pharmaceuticals Plc)"
"39687811000001107","15261211000001108","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Wockhardt UK Ltd)"
"39687811000001107","15989111000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Bristol Laboratories Ltd)"
"39687811000001107","16149411000001100","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciproxin 500mg tablets (Lexon (UK) Ltd)"
"39687811000001107","16502711000001104","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciproxin 500mg tablets (Mawdsley-Brooks & Company Ltd)"
"39687811000001107","17858511000001104","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Phoenix Healthcare Distribution Ltd)"
"39687811000001107","18280811000001109","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Strides Pharma UK Ltd)"
"39687811000001107","18460411000001105","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Accord-UK Ltd)"
"39687811000001107","19713911000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (DE Pharmaceuticals)"
"39687811000001107","19729711000001106","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Medreich Plc)"
"39687811000001107","19834311000001105","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)"
"39687811000001107","21853011000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Waymade Healthcare Plc)"
"39687811000001107","36574711000001101","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Nexcape Pharmaceuticals Ltd)"
"39687811000001107","36696711000001108","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Noumed Life Sciences Ltd)"
"39687811000001107","36841511000001109","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Torrent Pharma (UK) Ltd)"
"39687811000001107","38715111000001103","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Milpharm Ltd)"
"39687811000001107","38835111000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (Medihealth (Northern) Ltd)"
"39687811000001107","40673411000001107","Ciprofloxacin 500mg tablets","Ciprofloxacin","Ciprofloxacin 500mg tablets (RX Farma)"
"39687011000001101","661311000001104","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciproxin 750mg tablets (Bayer Plc)"
"39687011000001101","469011000001100","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Actavis UK Ltd)"
"39687011000001101","868011000001102","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Sandoz Ltd)"
"39687011000001101","630111000001102","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Sterwin Medicines)"
"39687011000001101","366711000001102","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (A A H Pharmaceuticals Ltd)"
"39687011000001101","271111000001108","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Kent Pharma (UK) Ltd)"
"39687011000001101","872511000001101","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39687011000001101","849311000001100","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (IVAX Pharmaceuticals UK Ltd)"
"39687011000001101","591811000001100","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Teva UK Ltd)"
"39687011000001101","935711000001105","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Ranbaxy (UK) Ltd)"
"39687011000001101","7426611000001105","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Hospira UK Ltd)"
"39687011000001101","9207911000001103","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Wockhardt UK Ltd)"
"39687011000001101","10393811000001108","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Arrow Generics Ltd)"
"39687011000001101","11019511000001103","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Dr Reddy's Laboratories (UK) Ltd)"
"39687011000001101","11402111000001108","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (PLIVA Pharma Ltd)"
"39687011000001101","13224111000001103","Ciprofloxacin 750mg tablets","Ciprofloxacin","Ciprofloxacin 750mg tablets (Dowelhurst Ltd)"
